SITE CODE= E08石巻市泉町                ,38.1033,142.8600, 24,9.0,40613.6154873, 22.42, 38.64
 LAT.=   38.4277
 LON.=  141.2994
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2011 03 11 14 46 30
 NS,EW,UD
-11.480,30.661,-18.825
-16.578,18.772,-15.898
-18.096,-11.742,-6.641
-19.593,-45.391,10.959
-20.294,-59.355,21.061
-15.723,-39.725,17.600
-7.696,-6.317,9.430
-1.825,21.865,-0.826
4.447,43.191,-12.773
10.076,52.246,-22.507
8.756,41.855,-25.343
0.536,18.763,-22.960
-3.640,0.587,-18.224
5.093,-4.929,-11.889
17.296,-2.553,-5.514
22.068,-5.942,1.562
19.712,-21.268,1.392
8.177,-39.552,-6.925
-16.035,-53.137,-6.793
-41.263,-49.567,0.963
-51.014,-24.354,6.283
-44.181,4.406,11.558
-26.287,21.752,15.963
-6.150,25.540,12.531
5.769,23.186,-1.732
8.687,20.179,-18.379
5.025,13.601,-21.820
0.061,0.833,-15.337
-0.909,-21.373,-18.500
-0.472,-45.080,-21.955
0.838,-53.012,-2.073
6.454,-43.286,19.832
16.671,-28.889,11.811
21.430,-15.246,-5.419
8.853,2.584,-1.402
-15.239,18.959,10.537
-33.289,17.018,7.002
-39.249,-5.529,-0.827
-43.891,-29.240,8.318
-47.041,-38.001,19.390
-32.461,-27.520,16.840
-1.555,-0.873,13.448
27.963,30.727,7.359
47.137,52.706,-3.432
55.256,48.180,-9.630
52.059,17.875,-18.345
34.952,-14.763,-23.757
5.968,-26.984,-12.117
-18.590,-12.311,10.550
-27.270,10.772,33.995
-23.161,29.277,44.078
-9.045,42.407,32.897
5.316,40.085,10.896
11.713,25.639,-6.700
14.471,8.257,-20.776
12.485,-7.193,-42.685
3.888,-11.843,-49.437
-5.522,-9.213,-21.091
-4.817,-11.896,2.912
12.305,-28.623,3.498
32.473,-50.563,5.354
37.813,-64.870,7.253
28.517,-68.757,-5.100
12.848,-48.782,-22.072
-9.992,-6.295,-17.557
-37.152,33.455,1.832
-54.010,61.986,4.360
-53.153,80.907,3.859
-39.639,85.043,21.722
-19.362,73.311,34.459
4.983,47.158,23.098
26.518,12.102,1.925
33.671,-16.250,-11.979
28.139,-29.050,-18.423
24.467,-32.852,-23.126
28.017,-35.968,-29.875
33.296,-36.773,-35.345
33.671,-27.055,-24.904
30.128,-7.733,1.991
30.533,8.904,20.083
28.551,15.125,15.201
9.896,14.300,11.102
-18.122,14.999,26.046
-38.158,22.860,31.359
-43.007,28.436,9.866
-34.270,19.355,-9.204
-21.864,4.118,-9.396
-9.459,-8.331,-7.392
11.396,-18.372,-10.946
33.897,-21.073,-6.257
37.439,-20.043,5.829
26.241,-23.948,10.805
15.448,-32.629,13.699
2.585,-38.092,16.065
-9.560,-32.191,8.477
-11.618,-22.067,-1.256
-4.399,-13.051,-7.254
6.350,1.086,-12.418
14.634,19.686,-12.360
18.257,36.828,-4.528
17.520,44.025,7.580
12.481,36.971,13.544
6.064,25.554,8.435
-0.195,20.542,4.262
-7.664,18.784,6.284
-14.267,10.361,10.369
-16.995,-2.886,13.489
-14.035,-7.553,14.986
-4.370,-1.182,19.714
4.613,0.768,21.378
7.903,-13.486,11.880
10.841,-35.026,0.280
13.494,-41.332,-1.099
12.301,-25.892,6.458
7.366,-5.885,9.991
4.186,7.480,7.831
7.499,16.139,9.747
13.579,23.391,18.068
20.713,24.123,21.754
27.182,12.457,11.788
25.266,-1.694,-3.573
10.595,-8.290,-12.997
-11.262,-5.788,-11.745
-28.752,2.414,-9.584
-35.576,9.643,-13.313
-34.528,16.079,-5.798
-31.134,20.684,9.160
-25.126,15.836,11.691
-13.999,4.445,9.572
-4.445,0.844,14.411
-4.697,3.327,19.996
-12.452,-2.180,19.939
-21.327,-15.746,22.080
-26.440,-31.538,21.913
-23.658,-42.685,10.110
-16.621,-44.567,6.394
-11.354,-39.395,12.231
-3.117,-24.376,4.119
7.293,2.277,-9.208
9.895,34.471,-8.413
3.665,64.261,-0.280
-4.929,78.607,3.244
-7.220,63.214,1.374
-2.916,27.124,1.712
2.745,-6.059,4.974
12.290,-23.510,3.470
25.115,-22.393,2.554
30.840,-13.725,7.219
24.311,-8.038,9.195
10.242,-6.036,9.227
-7.485,-4.193,17.121
-21.369,6.075,22.258
-21.189,20.023,11.276
-7.009,28.993,2.675
11.722,39.200,5.536
29.992,54.616,-1.343
46.187,67.251,-16.573
51.463,62.707,-16.437
45.751,35.528,-7.565
37.487,-4.927,-5.509
26.046,-44.661,-1.955
8.587,-63.975,4.408
-11.393,-52.614,7.730
-28.826,-26.520,9.175
-40.931,-2.071,7.834
-43.205,19.379,-1.313
-34.050,36.791,-15.609
-18.584,43.889,-21.510
-3.822,35.478,-23.528
6.890,18.784,-27.189
14.860,9.791,-20.693
18.850,14.555,-8.453
14.937,22.326,-0.870
0.360,22.083,7.148
-16.430,18.220,24.088
-21.906,10.220,32.969
-18.989,-9.438,18.823
-17.345,-29.499,10.930
-16.596,-32.406,15.236
-9.949,-22.255,5.408
-2.682,-16.309,-4.876
-3.411,-15.695,1.874
-3.621,-10.549,4.009
0.952,2.146,-7.100
2.314,18.791,-10.910
-6.664,32.771,-3.465
-20.555,39.013,1.874
-24.757,32.720,1.816
-21.320,15.220,4.506
-17.856,-6.023,8.264
-10.147,-22.513,-0.276
2.032,-30.423,-7.560
11.515,-36.704,-0.327
15.564,-40.193,-0.545
16.170,-37.009,-5.771
12.355,-30.716,5.339
6.664,-22.555,22.669
8.384,-24.189,23.355
17.733,-37.477,2.099
24.041,-40.166,-16.243
22.459,-26.326,-15.610
19.050,-8.384,-15.321
18.977,4.390,-19.994
18.668,6.506,-16.360
12.172,3.677,-5.888
2.454,1.656,5.927
-3.678,-1.000,13.082
-5.837,-0.159,15.954
-1.961,3.443,11.718
9.039,8.039,-7.345
19.716,15.314,-22.082
24.273,22.257,-24.511
23.101,21.873,-28.202
18.419,7.250,-29.062
7.481,-5.632,-21.804
-12.795,0.536,-7.594
-32.894,15.138,6.226
-42.468,20.903,8.822
-45.357,8.812,4.068
-45.902,-11.130,-1.002
-40.475,-24.952,-8.576
-27.344,-29.534,-16.323
-10.396,-21.793,-17.944
1.907,-5.086,-14.803
5.173,12.636,-7.825
3.072,27.257,2.060
-0.086,38.253,6.130
-1.203,42.653,3.357
-2.714,31.724,2.451
-7.412,4.604,5.190
-8.921,-29.768,5.607
-4.528,-55.399,-1.993
-1.343,-56.204,-4.490
-4.768,-38.900,7.741
-10.356,-18.726,9.310
-11.229,0.970,-4.635
-14.100,16.791,-8.231
-21.716,27.028,-5.832
-21.737,29.413,-13.111
-12.153,23.213,-18.199
-0.672,19.383,-11.674
7.897,23.655,-3.721
15.215,34.239,0.029
21.961,45.925,4.300
19.806,46.509,11.614
7.830,33.428,14.502
-6.938,14.070,5.876
-24.446,-7.558,-6.232
-46.745,-25.749,-10.763
-63.609,-30.099,-12.654
-60.779,-17.195,-13.131
-41.071,1.168,-3.915
-15.513,15.789,3.487
10.637,28.782,4.412
30.380,36.907,9.654
35.982,32.197,11.037
28.602,12.366,5.724
13.703,-12.335,7.194
-5.052,-30.243,13.387
-22.857,-41.868,7.891
-32.215,-44.558,-5.009
-30.909,-34.668,-5.695
-24.401,-19.063,-4.071
-13.162,-6.561,-16.361
3.012,-0.538,-23.388
14.611,1.804,-15.735
16.100,0.322,-15.249
13.260,-6.838,-20.304
8.984,-10.898,-14.216
2.202,-3.001,-4.202
-4.914,7.786,-2.475
-12.085,10.589,-3.380
-18.509,6.208,6.763
-22.816,-0.621,14.877
-22.717,-1.405,5.065
-16.264,2.595,-3.234
-13.027,3.198,2.605
-14.493,-2.062,3.583
-8.890,-14.904,-11.186
-0.615,-29.341,-18.537
-0.979,-34.060,-12.314
-5.154,-25.945,-14.604
-3.252,-15.541,-15.808
1.718,-8.540,-4.144
1.426,3.608,2.203
-2.095,18.779,2.810
-2.165,22.666,10.980
0.625,9.228,13.771
1.037,-9.050,2.879
1.686,-13.868,-4.979
8.707,-3.975,-6.702
21.609,7.364,-6.606
38.031,15.141,-8.205
49.343,19.362,-17.539
45.789,12.023,-20.931
32.963,0.409,-13.810
22.211,-3.879,-11.793
14.666,-8.530,-10.902
6.651,-13.364,-0.739
1.573,-14.385,7.038
0.899,-15.665,2.168
-1.881,-13.995,-0.879
-6.270,-7.906,5.127
-3.944,1.076,6.764
6.255,10.360,4.824
15.036,9.054,6.317
17.908,-4.005,7.199
16.466,-19.713,7.056
8.255,-31.755,4.066
-5.261,-33.013,-4.425
-17.772,-19.999,-10.618
-24.051,1.405,-11.061
-21.099,18.534,-14.575
-11.889,24.095,-21.729
-1.913,19.922,-18.257
7.323,8.228,-7.105
16.500,-9.305,-6.550
24.309,-25.623,-6.230
28.206,-28.816,8.731
29.818,-20.292,20.164
34.850,-14.422,11.381
38.488,-15.925,-2.698
29.276,-20.361,-3.213
9.122,-23.236,-3.099
-9.125,-22.819,-14.549
-16.977,-16.575,-19.881
-16.864,3.422,-9.893
-13.546,30.901,-0.686
-9.845,49.971,-3.325
-8.180,54.894,-3.258
-10.138,43.702,11.273
-13.632,23.938,23.561
-11.707,1.832,18.805
-3.742,-17.327,10.481
6.293,-18.952,11.833
17.823,-7.331,8.315
28.529,2.759,-10.058
33.694,10.782,-23.637
32.019,22.845,-20.902
27.630,34.340,-16.822
24.431,29.761,-17.302
18.657,11.709,-9.586
3.586,-1.428,6.046
-18.143,-4.368,12.414
-38.026,-4.210,10.268
-49.468,-7.300,13.633
-48.343,-12.281,13.823
-35.480,-13.366,-0.121
-17.557,-11.617,-16.784
-1.701,-11.120,-20.645
11.084,-9.325,-8.611
20.847,-4.973,1.740
27.366,-2.841,1.403
28.236,-7.034,8.136
17.975,-16.623,23.366
3.472,-25.604,27.496
-5.674,-27.345,13.370
-11.773,-18.649,-1.269
-18.678,-5.798,0.966
-24.442,2.864,0.675
-22.648,7.179,-11.355
-16.085,10.633,-8.474
-15.090,16.728,6.586
-19.711,18.410,11.082
-25.105,11.250,6.991
-30.782,3.185,6.355
-35.407,-7.345,12.117
-32.125,-22.089,11.894
-18.957,-35.057,0.957
-5.427,-35.188,-9.182
2.459,-15.511,-12.462
7.240,7.562,-5.653
12.001,18.873,2.804
14.224,20.198,-0.094
7.306,16.071,-3.911
-8.101,9.268,3.943
-24.750,-3.663,12.264
-35.151,-20.069,3.659
-37.684,-22.289,-8.929
-40.515,-5.398,-2.719
-42.472,15.643,9.809
-28.628,28.573,8.198
-0.871,26.856,-1.810
19.366,14.593,-2.125
23.875,2.805,5.935
26.293,-2.434,6.029
33.805,1.975,1.481
34.801,8.801,2.423
25.968,6.917,5.160
17.426,-1.921,4.598
10.735,-5.772,1.537
3.097,-1.446,-2.061
-0.899,0.602,-6.621
4.197,-4.028,-9.111
14.121,-8.313,-7.782
22.666,-5.640,-5.201
31.233,0.795,-4.391
38.841,5.468,-8.155
38.799,5.415,-9.070
27.554,-2.215,-5.058
10.752,-10.602,-5.395
-4.153,-7.298,-3.109
-15.781,12.713,7.729
-20.481,39.287,6.962
-13.129,53.940,-12.102
-0.523,48.226,-26.857
4.323,30.355,-27.168
4.640,12.019,-21.236
12.206,-6.382,-19.984
22.829,-16.850,-21.383
24.277,-6.993,-10.834
14.781,11.246,8.595
7.991,20.826,19.614
12.801,19.514,13.857
17.515,12.166,0.394
11.542,5.737,-7.622
-0.155,4.139,-10.277
-5.272,4.364,-16.786
0.385,5.236,-24.318
7.185,8.756,-16.945
6.911,9.597,-0.838
4.784,2.325,6.624
6.963,-12.867,7.140
9.508,-28.434,6.160
9.552,-34.446,2.089
6.230,-31.616,-5.035
0.568,-19.837,-13.804
-1.938,0.054,-25.493
-1.297,19.445,-28.668
-2.862,33.727,-14.571
-9.348,38.077,-2.788
-15.824,29.746,-1.879
-20.640,15.598,3.557
-29.495,3.253,13.156
-36.328,-7.105,14.087
-31.178,-19.258,5.476
-17.758,-32.325,-5.472
-3.620,-42.287,-12.830
7.970,-46.005,-14.096
14.921,-42.736,-7.832
15.872,-35.319,3.092
11.861,-25.091,12.113
4.966,-9.863,19.561
-3.545,12.425,23.108
-12.543,36.714,21.638
-17.399,48.528,18.282
-10.977,39.995,6.272
3.419,19.708,-7.941
16.003,1.868,-11.082
28.001,-5.029,-8.672
41.696,-4.696,-9.327
45.648,-4.047,-14.707
27.829,-0.438,-12.329
-4.879,7.364,5.150
-33.647,10.560,21.447
-46.234,2.055,23.463
-42.627,-11.550,17.735
-29.677,-17.990,17.821
-11.473,-17.472,17.502
10.024,-15.923,5.880
29.222,-9.475,-9.542
36.651,5.386,-14.443
27.609,18.824,-0.376
10.377,21.519,13.549
-1.463,14.524,12.209
-5.483,1.498,12.764
-6.161,-10.793,18.896
-1.538,-18.624,17.787
6.982,-17.286,4.916
13.857,-1.508,-10.587
13.270,13.106,-13.489
1.359,14.597,-10.652
-13.235,10.113,-8.369
-23.269,3.313,1.946
-29.525,-2.889,12.127
-28.793,-7.077,12.655
-21.946,-8.714,7.263
-15.858,-5.979,2.386
-10.175,-3.431,2.690
1.380,-3.922,3.446
17.945,-9.719,-1.305
27.894,-20.379,-2.587
25.087,-24.595,4.090
17.044,-14.629,6.944
8.181,2.170,1.471
-6.327,14.423,-7.055
-24.224,20.925,-6.679
-37.931,24.556,5.244
-43.878,23.156,12.086
-35.528,11.859,7.627
-16.325,-4.923,0.152
-0.446,-17.161,-5.703
7.718,-24.938,-10.634
10.476,-24.625,-14.296
11.255,-10.501,-18.718
9.530,10.274,-20.509
0.799,27.632,-7.355
-9.689,39.467,7.578
-8.962,46.858,4.861
2.332,39.245,1.365
15.239,13.519,7.944
29.970,-14.973,7.256
39.464,-32.457,-5.803
32.736,-32.259,-14.057
14.923,-21.659,-10.034
-3.656,-10.584,-4.304
-19.562,-0.634,-0.629
-31.086,11.613,1.094
-32.912,27.046,4.903
-24.022,29.820,12.238
-7.850,12.682,10.120
10.334,-10.182,1.765
20.703,-25.477,-2.650
18.701,-28.057,-2.801
10.733,-21.829,1.393
7.392,-12.735,0.330
5.396,-5.214,-4.432
-5.846,-0.382,2.810
-17.753,2.584,15.609
-19.176,0.509,13.391
-14.751,-6.868,0.663
-11.618,-15.801,-0.017
-8.000,-21.732,4.399
2.161,-23.572,-2.057
15.769,-21.055,-7.669
26.156,-10.891,-6.017
33.360,2.618,-1.335
34.080,9.546,5.264
23.261,4.247,6.700
5.050,-8.768,3.652
-14.395,-17.229,6.455
-30.197,-13.313,11.407
-39.115,-0.648,5.781
-42.766,11.616,-8.758
-40.844,20.147,-17.035
-31.034,21.793,-12.135
-14.136,12.665,-6.313
7.123,-1.298,-5.021
27.286,-12.309,-0.239
39.330,-14.705,2.967
41.350,-6.145,-0.663
33.092,5.894,-5.360
14.609,14.496,-5.895
-7.188,15.214,-3.394
-25.649,6.762,-6.588
-38.034,-3.990,-13.600
-40.532,-10.751,-14.411
-29.590,-8.497,-7.806
-8.571,-0.474,2.988
11.704,0.717,7.671
21.770,-7.351,3.642
15.635,-15.654,6.766
-2.158,-18.890,15.234
-13.402,-19.390,14.400
-10.965,-15.708,6.870
-4.790,-2.316,2.238
-0.703,16.045,6.216
1.827,30.530,10.412
6.584,40.184,2.314
13.025,40.608,-8.398
11.915,28.051,-6.125
4.684,12.376,5.556
2.547,3.473,12.896
7.373,5.223,6.654
11.921,14.148,-3.608
10.788,19.515,1.104
5.073,18.587,9.005
3.179,13.509,-3.282
6.857,7.307,-20.479
3.268,3.528,-19.077
-8.329,-3.497,-8.554
-15.479,-16.351,-6.102
-18.130,-27.691,-13.461
-22.776,-29.523,-16.820
-23.854,-19.864,-11.190
-13.920,-5.676,-12.186
-3.122,6.945,-17.628
-4.426,17.241,-15.027
-12.010,24.057,-5.031
-15.495,22.336,1.692
-15.721,13.092,-1.489
-13.946,4.630,0.841
-8.234,1.659,8.055
0.730,2.605,7.642
6.871,-2.072,3.709
6.495,-13.484,-0.545
2.151,-23.989,1.060
-7.818,-30.275,3.446
-16.691,-28.546,2.565
-15.300,-17.831,4.825
-9.062,0.372,-0.180
-3.286,19.243,-8.309
-0.377,33.707,-4.380
1.363,42.583,5.777
3.928,34.000,14.051
4.829,9.347,16.212
4.418,-10.669,12.727
3.291,-15.683,12.388
3.989,-12.233,11.931
6.861,-11.366,-0.770
5.224,-15.317,-16.007
-3.400,-19.562,-12.078
-8.794,-20.193,5.001
-1.386,-18.291,9.117
11.331,-17.697,4.695
16.302,-15.849,11.930
10.161,-7.555,18.254
0.073,3.746,8.692
-7.989,10.406,-5.461
-16.289,13.122,-11.912
-25.166,15.362,-13.591
-28.578,14.720,-12.951
-22.247,9.656,-6.584
-11.336,4.631,-0.096
-1.131,0.059,8.466
7.714,-6.689,17.811
12.633,-11.820,14.714
10.932,-15.136,4.348
3.052,-15.089,-6.396
-5.403,-8.340,-16.884
-12.259,1.042,-22.021
-17.047,13.168,-17.719
-18.453,22.468,-10.476
-19.832,19.057,-9.291
-21.864,7.107,-4.486
-26.501,-5.115,7.238
-29.846,-15.209,15.477
-24.715,-25.891,15.982
-16.623,-34.327,7.156
-8.723,-30.840,-3.249
1.389,-13.079,-3.539
13.075,12.405,0.641
22.570,32.395,-5.515
25.351,33.214,-16.943
19.208,18.428,-17.580
5.529,3.118,-9.276
-7.678,-8.691,-1.372
-14.958,-17.283,0.210
-21.897,-17.155,-2.822
-31.349,-4.454,-0.646
-35.521,14.566,4.782
-28.103,26.439,4.897
-12.432,25.650,0.663
0.472,14.886,-0.330
3.137,2.377,2.790
-0.862,-2.555,6.811
-5.022,-0.995,14.112
-5.940,1.764,17.902
-3.330,3.498,14.303
-0.548,6.874,12.001
2.286,12.440,6.398
8.846,12.167,-7.208
17.655,4.212,-12.613
23.784,-4.916,-5.846
24.008,-9.981,-2.114
20.827,-8.866,0.479
17.236,-1.344,8.820
13.280,10.277,14.860
9.239,19.728,10.513
3.678,24.546,1.709
-2.007,21.302,-1.927
-4.113,8.264,-7.809
-2.593,-7.201,-16.466
-2.269,-21.741,-16.046
-2.150,-31.166,-11.923
2.846,-33.175,-10.979
4.755,-30.252,-10.722
-1.716,-19.870,-5.865
-7.754,-5.043,7.546
-6.593,6.993,16.462
-1.586,8.907,10.179
1.425,-0.079,1.549
4.895,-9.382,2.005
10.675,-16.276,3.592
13.884,-21.114,-6.596
10.048,-15.664,-18.027
-3.538,2.433,-10.460
-21.046,22.088,4.611
-29.178,28.768,10.652
-25.167,21.903,13.688
-17.549,15.449,17.143
-9.812,12.835,15.709
2.357,9.444,6.736
18.799,9.275,-3.637
29.982,17.454,-8.510
32.282,30.128,-9.397
29.430,26.933,-10.043
24.140,2.493,-8.980
21.359,-19.865,-0.082
21.509,-25.802,10.984
23.127,-21.797,8.915
22.027,-21.666,-0.628
11.623,-20.275,-3.188
-2.285,-8.998,-3.193
-12.753,3.508,-1.287
-18.242,14.877,4.957
-16.626,25.589,3.709
-8.004,32.936,-0.127
5.026,35.270,5.868
19.815,32.819,6.736
31.815,24.563,-4.274
32.396,8.332,-7.010
21.751,-9.436,3.241
11.861,-28.027,6.025
13.452,-43.626,-9.184
23.509,-45.193,-21.129
28.430,-39.783,-8.859
26.883,-34.042,3.439
24.659,-26.645,-11.808
16.209,-15.446,-28.789
-3.643,4.417,-18.550
-24.606,25.844,-0.438
-30.035,35.463,-2.017
-20.037,27.370,-13.848
-10.513,8.544,-10.750
-5.057,-6.487,2.141
7.981,-15.058,3.255
25.310,-21.547,-4.020
25.999,-19.886,-5.303
6.831,-9.600,-1.655
-15.520,-4.177,-1.815
-32.150,-5.706,-4.550
-42.273,-8.435,-0.489
-43.820,-12.501,6.316
-32.964,-18.754,5.957
-11.771,-24.849,1.096
9.844,-22.660,-0.136
24.695,-11.980,5.334
28.770,-1.595,5.373
21.514,7.990,-4.164
5.647,20.341,-6.556
-14.516,32.789,-1.321
-28.196,35.079,0.291
-29.479,23.353,-2.062
-25.379,10.205,-3.682
-19.442,6.383,-2.573
-8.170,8.891,-2.478
6.831,8.125,-3.425
18.374,1.313,-8.444
23.308,-3.742,-17.346
23.458,-2.077,-16.297
17.752,3.272,-9.306
6.893,4.316,-6.871
-5.527,-1.097,-3.665
-18.695,-5.826,-0.145
-29.445,-6.934,0.997
-32.577,-2.143,1.270
-28.445,7.381,-2.131
-23.234,11.398,-6.000
-18.221,8.493,-2.669
-11.489,5.169,2.829
-5.797,3.054,7.277
-2.643,4.222,14.284
0.055,9.185,16.172
4.979,9.343,9.525
8.877,6.305,1.913
6.288,11.374,-1.800
-0.651,19.697,-0.889
-5.865,20.933,2.372
-7.283,12.788,7.455
-5.615,1.778,12.052
2.395,-2.873,15.720
12.413,-2.202,19.295
14.272,-0.663,13.911
9.332,-1.647,2.714
2.150,-2.541,-4.908
-7.217,2.626,-6.925
-17.329,8.431,2.055
-20.323,13.001,8.595
-11.827,16.967,4.483
-1.016,14.995,4.263
6.807,11.769,5.562
14.716,7.740,3.244
17.736,-2.248,-0.785
11.029,-13.306,-6.435
0.343,-22.782,-8.961
-5.122,-27.581,-12.093
0.519,-22.149,-13.997
13.145,-10.333,-8.774
24.121,1.580,-9.336
29.904,13.413,-13.107
26.790,27.262,-6.485
15.050,42.126,4.004
3.919,51.420,8.241
-2.546,47.568,5.071
-5.333,30.308,2.651
-3.950,7.577,2.148
4.364,-11.187,-0.223
20.957,-18.657,-3.587
32.297,-13.968,-5.844
27.961,-5.644,0.005
16.024,1.577,7.068
4.566,4.643,8.511
-2.743,-2.109,13.381
-3.827,-15.488,14.882
-0.109,-32.496,5.363
5.409,-46.519,-2.335
12.416,-46.287,-5.841
20.253,-34.724,-12.388
20.281,-18.098,-14.643
7.037,1.295,-9.657
-12.025,16.288,-5.056
-28.657,22.317,0.014
-38.639,23.748,7.334
-37.718,22.651,13.010
-24.417,16.296,13.574
-4.583,7.767,9.441
11.095,1.262,2.384
18.613,-4.030,-4.410
20.100,-10.522,-5.723
17.173,-15.090,-7.356
10.371,-10.874,-9.501
0.893,-2.296,-4.006
-3.912,3.480,1.510
-3.096,4.402,3.888
-3.715,0.991,4.455
-3.002,-0.082,0.038
-0.436,2.654,-4.225
-1.569,6.861,-5.255
-3.153,9.785,-3.730
-1.797,8.146,0.410
-1.426,5.141,5.275
-5.147,2.346,9.729
-8.882,-0.598,13.568
-6.796,-3.283,14.113
-0.369,-4.809,6.246
3.814,-1.659,-6.789
2.996,6.364,-12.627
4.221,16.296,-8.982
14.414,23.620,-4.056
27.491,20.942,-0.075
36.363,8.407,5.002
41.760,-5.416,12.048
43.692,-17.623,14.792
41.716,-26.405,5.419
33.391,-29.417,-8.532
16.243,-26.718,-14.847
-2.685,-17.123,-10.175
-13.598,-7.261,-4.959
-12.344,-7.867,-3.518
-2.735,-19.901,4.663
6.148,-27.875,8.790
13.155,-18.567,0.493
19.566,-0.095,-5.271
19.361,16.730,-10.330
11.793,28.351,-20.692
0.895,37.370,-20.325
-12.457,40.873,-3.352
-23.186,28.661,9.969
-22.374,5.695,11.202
-12.969,-16.109,12.095
-4.921,-32.415,15.163
3.898,-43.834,13.066
14.386,-45.084,1.351
15.826,-30.224,-14.824
4.901,-10.181,-22.053
-5.689,3.760,-17.258
-4.610,13.120,-10.260
1.711,21.941,-5.944
3.748,30.356,0.559
3.193,34.231,11.480
2.806,27.836,18.595
-0.139,10.457,17.157
-8.135,-10.198,14.118
-18.392,-28.543,13.328
-24.596,-42.765,6.358
-20.518,-47.484,-7.439
-8.194,-40.968,-13.337
2.319,-28.581,-7.346
8.259,-15.620,-0.378
12.516,-1.983,-1.655
14.846,12.324,-1.783
13.050,16.959,12.649
8.741,4.043,24.396
9.933,-16.883,12.551
15.753,-25.213,-1.136
18.426,-15.225,8.137
19.977,-4.611,13.209
24.432,-3.671,-2.909
24.550,-10.054,-12.100
11.671,-18.911,-5.621
-5.963,-28.027,0.407
-14.271,-34.392,-2.649
-13.216,-29.072,-7.220
-10.964,-18.796,-4.629
-4.608,-12.079,-3.951
10.291,-6.824,-9.105
22.943,-6.245,-7.067
28.603,-9.127,0.770
32.564,-10.402,3.046
32.536,-9.287,3.291
23.330,-3.918,7.016
10.118,6.593,10.130
1.450,18.290,5.645
-2.736,26.365,-2.881
-3.260,26.002,-8.296
0.844,17.690,-10.077
8.130,8.235,-9.957
14.448,2.475,-11.487
14.864,0.963,-7.260
7.324,0.657,6.556
-2.664,1.133,12.613
-9.615,4.509,5.606
-17.997,10.415,4.475
-29.893,11.901,12.382
-36.262,3.300,8.852
-28.132,-8.117,-7.288
-14.527,-12.657,-16.509
-6.480,-9.258,-14.764
2.328,-6.695,-14.650
14.675,-9.378,-19.079
19.971,-9.311,-16.588
10.020,-2.178,-2.435
-6.140,5.193,12.671
-18.329,5.408,20.620
-29.054,2.643,25.580
-36.419,4.284,25.465
-32.560,7.832,14.564
-17.743,5.954,0.174
-0.570,-1.873,-9.665
13.939,-9.316,-16.514
24.521,-13.218,-24.011
27.660,-12.973,-29.228
20.415,-9.834,-24.613
5.308,-7.759,-11.749
-10.157,-4.681,-3.010
-21.266,2.961,-2.371
-30.788,10.721,0.623
-39.630,15.615,9.943
-37.729,17.515,11.991
-20.927,12.585,-0.295
-0.658,3.423,-6.867
14.191,-1.565,3.529
25.176,-1.557,11.571
33.834,-2.243,10.766
32.904,-2.959,10.931
18.748,1.027,12.832
1.233,5.970,12.221
-11.858,9.420,1.605
-20.122,11.858,-14.148
-22.228,13.089,-16.450
-15.243,17.587,-9.248
-1.497,23.036,-9.773
10.085,23.880,-8.801
16.250,24.710,-0.687
17.432,28.859,0.082
10.572,29.790,-5.228
-2.985,26.791,-8.853
-18.124,25.582,-8.455
-30.984,24.904,-5.990
-36.170,22.579,-5.659
-31.713,16.434,-3.259
-21.754,8.210,0.898
-5.110,5.136,0.927
14.204,4.059,-3.073
22.068,-1.759,-7.911
15.746,-9.366,-9.903
0.952,-14.565,-8.554
-15.927,-18.846,-8.078
-28.680,-24.857,-10.031
-33.757,-28.801,-8.014
-30.850,-22.837,0.102
-23.852,-9.551,-0.038
-13.950,0.100,-9.249
-4.394,3.829,-7.102
0.368,6.963,0.457
5.568,8.320,-0.820
14.889,3.015,-1.477
24.230,-4.621,3.635
31.700,-10.211,8.989
38.815,-13.298,7.383
42.335,-12.208,0.657
34.752,-9.293,-0.280
18.441,-3.289,6.700
3.493,5.254,10.589
-7.936,11.861,5.759
-16.477,19.459,4.616
-15.747,26.776,5.476
-1.393,25.690,-2.771
16.698,12.523,-8.771
27.462,-3.702,-9.312
29.244,-12.634,-15.460
21.252,-15.305,-20.536
8.202,-13.457,-12.545
-3.018,-9.127,-0.721
-10.181,-4.661,-0.394
-12.488,1.301,-2.615
-12.888,7.886,3.996
-10.579,8.976,5.836
-1.780,0.632,0.504
6.485,-10.688,0.616
7.072,-17.181,-3.474
6.159,-17.690,-15.903
8.389,-12.015,-17.916
8.797,-2.048,-9.516
5.030,4.340,-7.466
2.186,4.814,-6.019
2.363,5.007,5.226
0.967,4.033,12.356
-0.088,-2.862,11.847
2.755,-12.893,10.274
5.962,-19.280,4.195
9.381,-21.665,0.772
17.416,-20.846,-1.473
27.833,-18.358,-8.723
29.034,-20.114,-5.470
20.912,-20.323,8.022
13.413,-14.174,11.854
4.683,-6.819,8.401
-7.127,2.983,10.723
-18.189,11.927,12.349
-24.484,17.088,3.698
-21.829,23.824,-8.089
-13.509,31.036,-8.272
-2.866,35.561,2.131
12.463,35.138,3.293
27.809,28.113,-5.718
29.581,20.121,-3.458
14.225,14.155,11.023
-3.730,5.721,13.729
-14.896,-0.888,0.752
-24.523,2.122,-2.209
-31.652,6.978,8.391
-25.833,2.379,11.318
-8.738,-11.851,3.489
4.287,-26.657,-1.777
